text_raw,text_clean,label,platform
"Sách còn mới nguyên và điểm trừ vẫn là mình ghét kiểu ko bọc trong của tiki tuy rằng minh chưa dính cuốn nào bị méo mó hay hỏng gáy
Về nội dung có thể hơi Spoil nhẹ 
Cây cam ngọt của tôi - Jose Mauro de Vasconcelos
“Trái tim chúng ta cần phải đủ lớn để có chỗ cho tất cả mọi thứ chúng ta yêu thương”
Mình tính đọc cuốn này vào hè cơ nhưng tình cờ sau câu chuyện Totto-Chan bên cửa sổ mình lại bốc vào cuốn này, ban đầu mình đọc tiêu đề tưởng như dành cho thiếu nhi, nhưng sau 240 trang sách thì mình nhận ra nó dành cho người lớn nhiều hơn. Đoạn đầu thì có vẻ diễn biến hơi chậm nhưng từ giữa đổ đi thì mình thấy rất hay.
Xuyên suốt câu chuyện qua lời kể của cậu bé 5 tuổi vô cùng đáng yêu và tinh nghịch trong một gia đình nghèo khó và đông anh chị em, trong khu vườn của cậu có một cây cam ngọt là người “bạn” thân thiết để cậu trải mọi nỗi lòng của minh. Zezé có một “trí thông minh trước tuổi”, giầu trí tưởng tượng cùng rất nhiều trò nghịch ngợm để rồi bị đánh, bị cấm túc nhưng sâu trong cậu bé là sự khao khát tình yêu thương sự thấu hiểu của gia đình nhưng không ai hiểu cậu cả để rồi cậu tìm thấy “cây cam” của mình. Cùng với đó có một người bạn đã lắng nghe và thấu hiểu cậu,“ông Bồ” giống như ánh sáng chiếu rọi trong cuộc sống của Zezé vậy. Người đàn ông Bồ Đào Nha này đã cho cậu cảm nhận tình yêu thương và ấm áp giữa người với người.
Giọng văn của tác giả khá đời thường, đơn giản và gần gũi có những đoạn thực sự rất hay như khi Zezé nói “đáng lẽ con không được sinh ra” mẹ cậu đã trả lời rằng“Ai đã ở trên đời, thì người đó xứng đáng được sinh ra, con ạ” hay đoạn “Ông có thể giết một người nào đó trong trái tim ông. Không yêu người đó nữa. Và thế là một ngày nào đó người đó sẽ chết…” Và mình thích nhất đoạn cậu tặng hoa cho cô giáo, khi biết hoa cậu trộm tặng cô, cô đã bảo cậu không cần tặng cô hoa nữa nhưng Zezé cho rằng lọ không có hoa thì cô đã nói“Cái lọ này không bao giờ trống rỗng. Bất cứ khi nào nhìn nó, cô sẽ đều thấy bông hoa đẹp nhất trên đời”.
Đọc ban đầu thì ngọt ngào nhưng dần đến cuối thì chua dần đến chảy nước mắt và mình đã chảy thật ;))))). Thật sự rất xứng đáng với kinh điển của Brazil, truyện được viết và xuất bản gần 60 năm từ năm 1968 đến nay. Trước khi đọc mình cũng nghe rất nhiều bạn thích và cũng lại rất nhiều bạn thấy không hay chắc có lẽ không hợp gu vậy thôi, còn đối với mình thì nó vẫn xứng đáng là những câu truyện đáng đọc.
4.5/5
P/s: Mình cũng rất thích nhân vật chị Gloria nữa.",sách còn mới nguyên điểm trừ ghét kiểu bọc tiki tuy rằng minh chưa dính cuốn nào méo_mó hỏng_gáy nội_dung có_thể hơi spoil nhẹ cây cam_ngọt jose mauro de vasconcelos trái_tim chúng_ta cần phải đủ lớn chỗ tất_cả mọi thứ chúng_ta yêu_thương tính đọc cuốn vào hè_cơ nhưng tình_cờ sau câu_chuyện totto_chan bên cửa_sổ bốc vào cuốn ban_đầu đọc tiêu_đề tưởng dành thiếu_nhi nhưng sau 240 trang_sách nhận ra nó dành người_lớn nhiều đoạn đầu có_vẻ diễn_biến hơi chậm nhưng giữa đổ đi thấy xuyên suốt câu_chuyện lời kể cậu bé tuổi vô_cùng đáng yêu tinh_nghịch giá đình nghèo_khó đông anh_chị_em khu vườn cậu cây cam_ngọt người thân_thiết cậu trải mọi nỗi_lòng minh_zezé trí thông_minh trước tuổi giầu_trí tưởng_tượng cùng nhiều trò nghịch_ngợm rồi đánh cấm_túc nhưng sâu cậu bé sự khao_khát_tình yêu_thương sự thấu_hiểu giá đình nhưng ai hiểu cậu cả rồi cậu tìm thấy cây cam cùng người lắng_nghe thấu_hiểu cậu ông bồ giống ánh_sáng chiếu_rọi cuộc_sống zezé người đàn_ông bồ đào_nha cậu cảm_nhận tình yêu_thương ấm_áp giữa người người giọng_văn tác_giả khá đời_thường đơn_giản gần_gũi đoạn thực_sự zezé nói đáng_lẽ con sinh ra mẹ cậu trả_lời rằng ai trên đời người xứng_đáng sinh ra con đoạn ông có_thể giết người nào trái_tim ông yêu người nữa thế_là ngày nào người chết thích đoạn cậu tặng hoa cô_giáo biết hoa cậu trộm tặng cô cô bảo cậu cần tặng cô hoa nữa nhưng zezé rằng lọ hoa cô nói cái lọ bao_giờ trống_rỗng bất_cứ nào nhìn nó cô đều thấy bông hoa đẹp trên đời đọc ban_đầu ngọt_ngào nhưng dần đến cuối chua dần đến chảy nước_mắt chảy thật thật_sự xứng_đáng kinh_điển brazil truyện viết xuất_bản gần 60 năm năm 1968 đến nay trước đọc nghe nhiều thích nhiều thấy chắc có_lẽ hợp gu còn đối_với nó xứng_đáng câu truyện_đáng đọc thích nhân_vật gloria nữa,Positive,tiki
"Giấy ổn, bao bì đẹp (mình chỉ buồn là không tặng bookmark🥲). Nghe review về cuồn này nhiều rồi nên mới quyết định mua về đọc xem sao. Giao hành cực nhanh💯, đóng gói có bao chống sốc cẩn thận nên về tới tay mình sách không bị móp méo gì cả🫶🏻",giấy ổn bao_bì đẹp buồn tặng bookmark nghe review cuồn nhiều rồi mới quyết_định mua đọc xem sao giao_hành cực nhanh đóng_gói bao chống sốc cẩn_thận tới tay sách móp_méo gì cả,Positive,tiki
"Cuốn sách viết về cậu bé 5 tuổi hay nghịch ngợm, quậy phá và được xem là thông minh hơn những đứa trẻ khác và có ước mơ làm nhà thơ mặc com lê thắt nơ ở cổ :)))

Tuy cậu chỉ mới 5 tuổi nhưng đã biết quá nhiều thứ mà đáng lẽ một đứa trẻ ko nên biết. Cậu có trí tưởng tượng phong phú, tuy có lúc tinh nghịch. Cậu tin rằng mình hư và mình chính là đứa con của quỷ vì ko có Giáng Sinh nào được nhận quà từ ông già Noel. Cậu có một người chị ko bao giờ đánh cậu, có một cây cam nhỏ phía sau nhà bầu bạn và một người bạn chân chính khác. Nhờ người bạn đó mà cậu bé mới biết yêu thương thật sự là như thế nào vì chưa có ai đối xử tốt với cậu như vậy kể cả cha mẹ cậu. Mình đã cùng cười vì những trò nghịch ngợm của cậu cũng như cùng khóc vì những đoạn quá buồn. Một cuốn sách các bạn nên đọc và cảm nhận nha.",cuốn sách viết cậu bé tuổi nghịch_ngợm quậy_phá xem thông_minh đứa trẻ khác ước_mơ làm nhà_thơ mặc com lê thắt_nơ cổ tuy cậu mới tuổi nhưng biết quá nhiều thứ đáng_lẽ đứa trẻ biết cậu trí tưởng_tượng phong_phú tuy lúc tinh_nghịch cậu tin rằng hư chính đứa con quỷ giáng_sinh nào nhận quà ông_già noel cậu người bao_giờ đánh cậu cây cam nhỏ phía sau nhà bầu_bạn người chân_chính khác nhờ người cậu bé mới biết yêu_thương thật_sự như_thế_nào chưa ai đối_xử tốt cậu như_vậy kể_cả cha_mẹ cậu cùng cười trò nghịch_ngợm cậu cùng khóc đoạn quá buồn cuốn sách đọc cảm_nhận,Positive,tiki
"Đóng gói: chỉnh chu
Shipper : thân thiện 
Thoi gian giao  hàng : nhanh 
Nội dung đánh giá:
Cảm nhận riêng thui nha mn. Sách không quá dày cũng không quá mỏng, đọc khá cuốn,nma với mình thì chưa đủ quá xúc động, đúng là có mang lại cảm giác nhói lòng cho người đọc, mình đã mang tâm lý đó suốt buổi đọc cuốn sách này, một cảm giác nghẹn đến không chịu nổi.riêng mình thì mình rất rcm các b nên mua đọc thử nha",đóng_gói chỉnh chu_shipper thân_thiện thoi_gian giao hàng nhanh nội_dung đánh_giá cảm_nhận riêng thui_nha mn sách quá dày quá mỏng đọc khá cuốn nma chưa đủ quá xúc_động đúng mang cảm_giác nhói_lòng người đọc mang tâm_lý suốt buổi đọc cuốn sách cảm_giác nghẹn đến chịu nổi riêng rcm mua đọc thử,Positive,tiki
"Cuốn này chưa đọc xong , mới đọc nhưng thấy khá cuốn . Với lối diễn đạt khá hay . Nhân vật có khía cạnh lém lỉnh và cảm xúc .",cuốn chưa đọc xong mới đọc nhưng thấy khá cuốn lối diễn_đạt khá nhân_vật khía_cạnh lém_lỉnh cảm_xúc,Positive,tiki
"ôi thật sự đây là cuốn sách đầu tiên khiến mình khóc trong đợt cách ly này. Khóc cho hoàn cảnh của cậu bé Zezé, một đứa trẻ rất hiểu chuyện, hay cho những cú đánh đau rát đến mức bỏng da mà cậu chịu đựng. khóc cho sự mất mát 2 thứ quan trọng của em. rất đáng để mua đọc nha",ôi thật_sự cuốn sách đầu_tiên khiến khóc đợt cách_ly khóc hoàn_cảnh cậu bé zezé đứa trẻ hiểu chuyện cú đánh đau_rát đến mức bỏng da cậu chịu_đựng khóc sự mất_mát thứ quan_trọng đáng mua đọc,Positive,tiki
"Nội dung rất sâu sắc và chân thực, lột tả về vẻ cơ cực của tầng lớp nghèo khổ, bế tắc của họ đồng thời điểm nhấn về cậu bé ZeZe được diễn tả cảm xúc rất chân thực, nghịch ngợm ham chơi nhưng đầy tò mò học hỏi và hơn hên là khao khát được yêu thương cháy bỏng.

Chương 1 đọc thấy vẫn bình thường nhưng qua tới chương 2 đầy nước mắt. Một tác phẩm rất đáng để đọc và suy ngẫm về giá trị của tình yêu thương có thể khơi gợi những điều tốt đẹp cháy bỏng bên trong mỗi con người.

Tiki giao hàng nhanh, bọc kỹ, sách đẹp.",nội_dung sâu_sắc chân_thực lột_tả vẻ cơ_cực tầng_lớp nghèo_khổ bế_tắc đồng_thời_điểm nhấn cậu bé zeze diễn_tả cảm_xúc chân_thực_nghịch ngợm ham_chơi nhưng đầy tò_mò học_hỏi hên khao_khát yêu_thương cháy bỏng_chương đọc thấy bình_thường nhưng tới chương đầy nước_mắt tác_phẩm đáng đọc suy_ngẫm giá_trị tình_yêu_thương có_thể khơi_gợi điều tốt_đẹp cháy_bỏng bên mỗi con_người tiki giao hàng nhanh_bọc kỹ sách đẹp,Positive,tiki
"Đây là một cuốn sách tuyệt vời từng nét bút nét chữ, mình cảm thấy may măn khi đọc đc một cuốn sách như vậy, mô tả sắc nét từ nhân vật đến cuộc sông thực tại con người, mình bh hóng phần 2 ra mà chốt đơn.",cuốn sách tuyệt_vời từng nét bút nét chữ cảm_thấy may_măn đọc cuốn sách như_vậy mô_tả sắc nét nhân_vật đến cuộc sông thực_tại con_người bảo_hành hóng phần ra chốt đơn,Positive,tiki
"Nội dung hay lắmmmmm
Phần đầu đọc tuy khó hiểu nhưng dần về sau càng đọc càng cuốn lắm á >",nội_dung lắmmmmm phần đầu đọc tuy khó hiểu nhưng dần sau càng đọc càng cuốn,Positive,tiki
"Nội dung của sách thì không phải bàn đến rồi, đây là 1 tác phẩm văn học kinh điển mọi người đều biết tới.
Vậy nên mình sẽ nói về dịch vụ của Tiki
- Giao hàng siêu nhanh luôn, tối hôm trước mình đặt chiều hôm sau đã có hàng trên tay rồi
- Đóng gói chắc chắn như mọi lần, sách không móp méo, không bị bẩn, nói chung ngoại quan không vấn đề. Sách in không bị lỗi mực in hay phông chữ",nội_dung sách phải bàn đến rồi_đây tác_phẩm văn_học kinh_điển mọi người đều biết tới nói dịch_vụ tiki giao hàng siêu nhanh luôn tối hôm trước đặt chiều hôm sau hàng trên tay rồi đóng_gói chắc_chắn mọi lần sách móp_méo bẩn nói_chung ngoại_quan vấn_đề sách in lỗi_mực in phông chữ,Positive,tiki
"Gói đúng ẩu :) k bọc chống sốc để trần trụi xong bỏ hộp :))))) muốn nát luôn cuốn cây cam luôn r 
muốn mua sách mới phẳng phiu mà mở ra coi như truyện cũ muốn rớt nước mắt luôn á tr 🥹",gói đúng ẩu bọc chống sốc trần_trụi xong bỏ hộp muốn nát luôn cuốn cây cam luôn rồi muốn mua sách mới phẳng phiu mở ra coi truyện cũ muốn rớt nước_mắt luôn á_tr,Negative,tiki
"Đánh giá: 10/10
Giá: 64k (đợt sale t2 hàng tuần)
Cảm nhận: 
     - Tưởng healing nhẹ nhàng nhưng kp mn ạ. Mn nhớ cbi sẵn khăn giấy nha~
     - Đọc cuốn này xong mình mới hiểu thấu lời giảng của thầy mình: Giàu có chưa chắc đã đem lại hạnh phúc nhưng giàu có sẽ đem đến nhiều hơn những cơ hội để đc hạnh phúc. 
Trích đoạn:
     ""Chúng không còn biết bay nữa. Chúng sẽ đậu trên những cây cam cho đến khi bị lũ trẻ con lấy súng cao su bắn. Khi Zico không thể chăm sóc chuồng chim đc nữa, anh đã mở cửa lồng và chuyện đã xảy ra đúng như thế. Không con nào thoát.""",đánh_giá 10 10 giá 64 đợt sale t2 hàng tuần cảm_nhận tưởng healing nhẹ_nhàng nhưng kp mn mn nhớ cbi sẵn khăn giấy_nha đọc cuốn xong mới hiểu thấu lời giảng thầy giàu_có chưa chắc đem hạnh_phúc nhưng giàu_có đem đến nhiều cơ_hội hạnh_phúc trích_đoạn còn biết bay nữa đậu trên cây cam đến lũ trẻ_con lấy súng cao_su bắn zico không_thể chăm_sóc chuồng chim nữa mở_cửa lồng chuyện xảy ra đúng như_thế con nào thoát,Positive,tiki
"Mình vừa đọc được 3 chương. Chương đầu tiên, mình luôn thắc mắc sao Zezé  lại cứ nghĩ “Nó là con của Quỷ” trong khi đó chỉ là một đứa bé hơn 5 tuổi, có những ngây thơ, luôn mong mỏi khám phá để hiểu biết tất cả. Đôi lúc, cậu ấy ăn nói rất già dặn với những gì cậu nghe và học được từ những người lớn xung quanh…Chương 2, sẽ giúp bạn biết được tên tựa “Cây cam ngọt của tôi”. Chương 3, tôi đã bắt đầu đồng cảm với “cái nghèo”, xúc động với sự cố gắng nỗ lực của cậu ấy để kịp với đêm Giáng sinh, thật sự ngưỡng mộ quyết tâm kiên định của cậu ấy dù việc đó rất nhỏ, cậu ấy đã xây dựng nét “thiện lương” thật đáng trân quý, và tôi thổn thức ấm áp của hai cha con…",vừa đọc chương_chương đầu_tiên luôn thắc_mắc sao zezé cứ nghĩ nó con quỷ đứa bé tuổi ngây_thơ luôn mong_mỏi khám_phá hiểu_biết tất_cả đôi_lúc cậu ấy ăn_nói già_dặn gì cậu nghe học người_lớn xung_quanh chương giúp biết tên tựa cây cam_ngọt chương bắt_đầu đồng_cảm cái nghèo xúc_động sự_cố_gắng nỗ_lực cậu ấy kịp đêm giáng_sinh thật_sự ngưỡng_mộ quyết_tâm kiên_định cậu ấy dù việc nhỏ cậu ấy xây_dựng nét thiện lương thật đáng trân_quý thổn_thức ấm_áp hai cha_con,Positive,tiki
